book_id,authors,author_id
7944,A.M. Homes,7944
7945,Christopher Yost,2655
7946,Naomi Wolf,7946
7947,Anonymous,464
7948,Douglas E. Richards,7948
7949,Miklós Nyiszli,7949
7950,Thomas L. Friedman,969
7951,Kathryn Jackson,7951
7952,Gustave Flaubert,560
7953,Mike Birbiglia,7953
7954,Phil Robertson,7954
7955,Raditya Dika,7955
7956,Kirsty Moseley,2801
7957,Maria V. Snyder,1335
7958,Robert Crais,5528
7959,Mary Kay Andrews,4839
7960,Juliet Marillier,3302
7961,Marion Zimmer Bradley,620
7962,Tara Sue Me,7962
7963,Michel Houellebecq,4763
7964,Jonah Berger,7964
7965,Terry McMillan,7965
7966,Natsuki Takaya,803
7967,Joe Navarro,7967
7968,Nora Roberts,907
7969,Lauren Willig,7969
7970,Annie Proulx,919
7971,Stephen Sondheim,7971
7972,Kristin Hannah,267
7973,Tammara Webber,589
7974,Shūsaku Endō,7974
7975,Rachel Ward,7975
7976,J.D. Robb,832
7977,Philip Yancey,2963
7978,Jacqueline Winspear,2268
7979,Bruce Springsteen,7979
7980,Wednesday Martin,7980
7981,Tamora Pierce,1480
7982,Nora Roberts,907
7983,Nalini Singh,2762
7984,Margot Lee Shetterly,7984
7985,Robert Greene,2474
7986,Jacqueline Carey,2262
7987,Iain M. Banks,1991
7988,Joseph Boyden,6024
7989,R.J. Palacio,250
7990,John Locke,6880
7991,Agatha Christie,200
7992,Sara Shepard,548
7993,Brandon Sanderson,389
7994,Gary Chapman,412
7995,Alexander McCall Smith,501
7996,J.D. Robb,832
7997,Henry James,1783
7998,Carl R. Rogers,7998
7999,Kristen Proby,3422
8000,Matt Ridley,5027
8001,J.M. Darhower,7100
8002,Mary Higgins Clark,3018
8003,David Baldacci,1150
8004,Masami Tsuda,8004
8005,Anne Bishop,4718
8006,James Patterson,242
8007,Howard Jacobson,8007
8008,J.D. Robb,832
8009,Iris Rainer Dart,8009
8010,David Almond,8010
8011,David Hume,8011
8012,Mary Higgins Clark,3018
8013,B.J. Novak,3324
8014,Maxwell Maltz,8014
8015,Amitav Ghosh,5037
8016,Mary Lawson,8016
8017,Catherine Ryan Hyde,2771
8018,Leslie Marmon Silko,8018
8019,Toni Morrison,354
8020,Brian K. Vaughan,1029
8021,Deborah Ellis,8021
8022,Robyn Carr,7637
8023,Stephen Clarke,8023
8024,Dorothea Benton Frank,7313
8025,Frantz Fanon,8025
8026,Clive Cussler,1817
8027,Bruce H. Wilkinson,1438
8028,Anne Frank,15
8029,Robert Jackson Bennett,8029
8030,Mary Higgins Clark,3018
8031,Bruce Coville,8031
8032,Lauren Henderson,8032
8033,Irvin D. Yalom,3928
8034,Seth Godin,3305
8035,C.S. Friedman,8035
8036,David R. Gillham,8036
8037,Molière,4999
8038,David Eddings,1418
8039,Alice Walker,198
8040,J.R. Ward,433
8041,Veronica Roth,12
8042,Lisa Kleypas,2949
8043,Jennifer L. Armentrout,750
8044,Jennifer Niven,921
8045,Sarah Vowell,2897
8046,Daniel H. Pink,1621
8047,James D. Watson,8047
8048,Jamie Oliver,8048
8049,Brian Herbert,6188
8050,Sherrilyn Kenyon,1840
8051,Tracy Kidder,1672
8052,Shoichi Aoki,8052
8053,James Herriot,994
8054,Louise Rennison,849
8055,Arnold Lobel,1548
8056,Haruki Murakami,380
8057,Mary Westmacott,8057
8058,Kristen Ashley,3150
8059,Lynda Mullaly Hunt,7181
8060,Debbie Macomber,4913
8061,Fiona Carnarvon,8061
8062,S.M. Stirling,8062
8063,Rachel Abbott,5379
8064,Bethany McLean,8064
8065,Jacqueline Woodson,2818
8066,John Shors,8066
8067,Douglas Preston,1448
8068,Brian Coffey,8068
8069,Kurt Cobain,8069
8070,James Patterson,242
8071,Don DeLillo,1312
8072,Mary Downing Hahn,8072
8073,Adriana Trigiani,1610
8074,Bill Willingham,1077
8075,Maeve Binchy,1649
8076,Christine Feehan,3265
8077,Robert Kirkman,502
8078,Robert Kirkman,502
8079,Italo Calvino,2027
8080,Alice Walker,198
8081,Clifford D. Simak,8081
8082,Rachel Vincent,4156
8083,Henri J.M. Nouwen,8083
8084,Charles Wheelan,8084
8085,Tamora Pierce,1480
8086,Addison Moore,8086
8087,Guy Gavriel Kay,3578
8088,Laura Wiess,8088
8089,Aurora Rose Reynolds,5272
8090,Judith Krantz,8090
8091,Sandra Dallas,8091
8092,Don Winslow,6809
8093,Dean Koontz,367
8094,Elizabeth Berg,2087
8095,Janne Teller,8095
8096,A.N. Roquelaure,2701
8097,Brian Azzarello,3959
8098,Karen Miller,6855
8099,Madeleine L'Engle,117
8100,Sara Zarr,7284
8101,Matthew Reilly,4681
8102,J.D. Robb,832
8103,Mercedes Lackey,5145
8104,Liz Kessler,8104
8105,Sarah Hepola,8105
8106,John Flanagan,1243
8107,W. Somerset Maugham,2875
8108,Joe Hart,8108
8109,Neil Gaiman,167
8110,Kristen Ashley,3150
8111,Cynthia Voigt,7345
8112,Robert Kirkman,502
8113,Morgan Rice,8113
8114,Kōbō Abe,8114
8115,Mario Vargas Llosa,5126
8116,Victoria Aveyard,536
8117,Warren Ellis,2782
8118,James  Hankins,8118
8119,Amy Zhang,8119
8120,Sheldon Vanauken,8120
8121,Charles C. Mann,2253
8122,Anna Jean Mayhew,8122
8123,Linda Sue Park,2427
8124,Colson Whitehead,1539
8125,Jennifer Ashley,8125
8126,Stephen Hunter,8126
8127,J.M. Coetzee,1544
8128,Mary Doria Russell,2632
8129,Kendra Elliot,8129
8130,Jamie Oliver,8048
8131,Clive Cussler,1817
8132,Marion Zimmer Bradley,620
8133,John Sandford,1871
8134,MaryJanice Davidson,2901
8135,Jack Campbell,5428
8136,Sara Donati,4148
8137,Tarryn Fisher,3706
8138,David Ebershoff,2147
8139,Esther Earl,8139
8140,Aldous Huxley,55
8141,Pauline Réage,8141
8142,Robin Hobb,598
8143,Dennis Lehane,768
8144,Kendra Elliot,8129
8145,Penelope Douglas,2185
8146,Jack Higgins,2223
8147,Sean Patrick,8147
8148,Meg Cabot,500
8149,George Bernard Shaw,1454
8150,Mario Puzo,274
8151,Elizabeth Norris,8151
8152,Richard Bach,606
8153,Kate DiCamillo,594
8154,Mercedes Lackey,5145
8155,George R.R. Martin,39
8156,Agatha Christie,200
8157,Mark Millar,2678
8158,Tsugumi Ohba,585
8159,Chris Claremont,8159
8160,Noam Chomsky,8160
8161,Astrid Lindgren,868
8162,Horace Walpole,8162
8163,Cormac McCarthy,104
8164,Kresley Cole,3115
8165,Gene Wolfe,6924
8166,Julia Pierpont,8166
8167,Hunter S. Thompson,350
8168,Anne Sexton,8168
8169,Kim Stanley Robinson,2156
8170,Sharon M. Draper,1558
8171,James Rollins,2400
8172,Bisco Hatori,810
8173,Michael Buckley,3316
8174,David Hackett Fischer,8174
8175,Salman Rushdie,1055
8176,Waris Dirie,8176
8177,Eric S. Nylund,5575
8178,Natasha Preston,5183
8179,Tom Peters,8179
8180,James Patterson,242
8181,Bill Finger,8181
8182,Eric Blehm,8182
8183,Lisa Tawn Bergren,8183
8184,Rachel Joyce,836
8185,Terry Brooks,1801
8186,Rosamunde Pilcher,1237
8187,Isaac Asimov,276
8188,Saul Bellow,6615
8189,Erica Jong,8189
8190,Sarah Blakley-Cartwright,8190
8191,Rashmi Bansal,8191
8192,Roald Dahl,158
8193,Nickolas Butler,8193
8194,Conn Iggulden,4798
8195,Mireille Guiliano,8195
8196,Laura Whitcomb,8196
8197,Scott Westerfeld,187
8198,Greg Iles,4420
8199,Jeffrey Archer,1100
8200,pleasefindthis,8200
8201,Ina Garten,2753
8202,Masashi Kishimoto,835
8203,Louise Rennison,849
8204,Natasha Anders,8204
8205,Emma Chase,1658
8206,Anna Godbersen,2077
8207,Charlotte Brontë,43
8208,Chloe Neill,3522
8209,غسان كنفاني,7823
8210,Hans Christian Andersen,1108
8211,Meg Cabot,500
8212,Jack Kerouac,284
8213,Angela Elwell Hunt,8213
8214,Frank Miller,532
8215,Agatha Christie,200
8216,Patricia Cornwell,511
8217,John Eldredge,1625
8218,Louis Sachar,77
8219,Katie McGarry,1285
8220,Edmund Morris,3142
8221,William Carlos Williams,8221
8222,Timothy Zahn,1862
8223,Haruki Murakami,380
8224,Ali Smith,8224
8225,Meg Cabot,500
8226,Thomas Hardy,559
8227,Jane Green,777
8228,Barbara Delinsky,5910
8229,Mark Bowden,2115
8230,Chris Cleave,414
8231,Lesley Livingston,8231
8232,Franklin Foer,8232
8233,Fernando Pessoa,8233
8234,Geoff Johns,8234
8235,Anne Lamott,1859
8236,MaryJanice Davidson,2901
8237,Douglas Preston,1448
8238,Manning Marable,8238
8239,Marlo Morgan,8239
8240,Lara Adrian,3001
8241,Michael Buckley,3316
8242,Bert Dodson,8242
8243,Bill Willingham,1077
8244,Karen Chance,6967
8245,Len Deighton,8245
8246,Marion Cunningham,8246
8247,بهاء طاهر,8247
8248,Keary Taylor,8248
8249,Flann O'Brien,8249
8250,Alexander McCall Smith,501
8251,Erin Hunter,2480
8252,Suzanne Wright,8252
8253,Hergé,8253
8254,Kathy Reichs,922
8255,Ottessa Moshfegh,8255
8256,J.D. Robb,832
8257,Anna Dewdney,3596
8258,Karin Slaughter,1345
8259,Nicholas Ganz,8259
8260,Ed Young,8260
8261,Anita Amirrezvani,8261
8262,E. Nesbit,3460
8263,Essam Youssef,4676
8264,Clive Cussler,1817
8265,Victoria Schwab,8265
8266,L.J. Smith,1387
8267,Nalini Singh,2762
8268,Morgan Matson,1720
8269,Anne Rampling,8269
8270,Mary-Jane Knight,8270
8271,G. Willow Wilson,3436
8272,Robert Foster,8272
8273,Lucinda Riley,8273
8274,Amy Harmon,4109
8275,Terry Brooks,1801
8276,Kate Chopin,782
8277,Uwem Akpan,8277
8278,Elly Griffiths,8278
8279,Roland Smith,5622
8280,Henning Mankell,2211
8281,Frederick Forsyth,989
8282,Alice Hoffman,2005
8283,C.J. Sansom,4113
8284,Sandra Brown,3553
8285,Grant Morrison,2111
8286,Harold McGee,8286
8287,Michael Buckley,3316
8288,Maya Banks,2483
8289,William Styron,1435
8290,Jodee Blanco,8290
8291,Drew Karpyshyn,6431
8292,Gemma Burgess,8292
8293,Whitney G.,6412
8294,John Scalzi,910
8295,Isabel Allende,669
8296,Lama Surya Das,8296
8297,Edie Claire,8297
8298,Sara Zarr,7284
8299,Lee Child,477
8300,Kim van Alkemade,8300
8301,J.D. Robb,832
8302,David Weber,3644
8303,David Byrne,8303
8304,Mary Kay Andrews,4839
8305,Paul Auster,2337
8306,Jack Finney,6229
8307,Heather Burch,8307
8308,Nicky Cruz,8308
8309,August Wilson,8309
8310,Richard Wurmbrand,8310
8311,Lynda Cohen Loigman,8311
8312,C.S. Lewis,37
8313,Daniel Coyle,8313
8314,Elizabeth Little,8314
8315,Carrie Anne Noble,8315
8316,P.G. Wodehouse,4222
8317,Margaret Weis,1396
8318,Tom Rob Smith,1832
8319,Carl Hiaasen,1279
8320,China Miéville,2487
8321,Tsugumi Ohba,585
8322,Richard Castle,1934
8323,David Simon,8323
8324,Benedict Freedman,8324
8325,Connor Franta,8325
8326,Rene Denfeld,8326
8327,Paul  Hoffman,8327
8328,Katie Cotugno,8328
8329,Adam Gopnik,8329
8330,Jenny Downham,2454
8331,Ann M. Martin,5621
8332,Tamora Pierce,1480
8333,Tyler Hamilton,8333
8334,Ian Fleming,2506
8335,Isabel Allende,669
8336,Samad Behrangi,8336
8337,Robertson Davies,8337
8338,Alan    Richardson,8338
8339,Larry Correia,5874
8340,Maeve Binchy,1649
8341,Lincoln Peirce,4668
8342,Catherine Bybee,8342
8343,Dick Riley,8343
8344,L.A. Casey,8344
8345,Kresley Cole,3115
8346,Kelly Corrigan,3905
8347,Walter Lord,8347
8348,Brady Udall,8348
8349,Carl Hiaasen,1279
8350,Richard Russo,948
8351,Maya Banks,2483
8352,Donald Ray Pollock,8352
8353,Saroo Brierley,8353
8354,Erin Hunter,2480
8355,Orhan Pamuk,3048
8356,Clare Naylor,8356
8357,Charles Dickens,83
8358,John Marsden,2836
8359,Stephen King,72
8360,James A. Michener,1581
8361,V.S. Naipaul,6877
8362,Matthew Desmond,8362
8363,Sarah J. Maas,393
8364,Abbi Glines,812
8365,Genevieve Cogman,8365
8366,Anne Tyler,1202
8367,Marjane Satrapi,828
8368,Mary Downing Hahn,8072
8369,Melissa Anelli,8369
8370,Francisco X. Stork,8370
8371,Stephen King,72
8372,Tere Liye,8372
8373,Brandon Sanderson,389
8374,Jeffrey Brown,8374
8375,Daniel C. Dennett,8375
8376,Andrzej Sapkowski,2258
8377,C.J. Box,8377
8378,Shannon Hale,1175
8379,Jill Alexander Essbaum,8379
8380,Amanda Brown,8380
8381,Susan Dennard,8381
8382,Gavin Menzies,8382
8383,Hope Larson,8383
8384,Nora Ephron,3579
8385,Liza Klaussmann,8385
8386,Ken Follett,142
8387,Henning Mankell,2211
8388,Margaret Weis,1396
8389,Sherman Alexie,591
8390,Ludwig Wittgenstein,7606
8391,Carrie Jones,2488
8392,Claire Contreras,8392
8393,Bernard Cornwell,2413
8394,Harper Sloan,6493
8395,Tarryn Fisher,3706
8396,Scott Dikkers,8396
8397,James Rollins,2400
8398,Laurell K. Hamilton,1086
8399,Jeffrey Archer,1100
8400,Stephen Hawking,439
8401,Stephen R. Donaldson,3360
8402,Nalini Singh,2762
8403,Will Durant,8403
8404,Elaine Pagels,8404
8405,Jonathan Tropper,801
8406,Edgar Rice Burroughs,2569
8407,Vince Flynn,2059
8408,Nalini Singh,2762
8409,Roxane Gay,2739
8410,Tim Winton,6591
8411,American Psychiatric Association,8411
8412,Laurie R. King,2445
8413,Orson Scott Card,70
8414,Elizabeth Wein,2071
8415,Kiyohiko Azuma,8415
8416,Black Elk,8416
8417,Ben Mezrich,4096
8418,Jeffery Deaver,726
8419,Christine Feehan,3265
8420,Jeph Loeb,1623
8421,Heather Gudenkauf,3102
8422,Greg Iles,4420
8423,Sara Ryan,8423
8424,Jim Butcher,450
8425,Connie Willis,3489
8426,Bella Forrest,3032
8427,Alice Hoffman,2005
8428,Jean de Brunhoff,2446
8429,Gordon Korman,2391
8430,Michael Frayn,8430
8431,Harlan Coben,1138
8432,Dan Simmons,729
8433,Tom Standage,8433
8434,Karen   White,8434
8435,Robert Hicks,8435
8436,Jennifer L. Armentrout,750
8437,Randy Alcorn,8437
8438,Kate DiCamillo,594
8439,Anne Tyler,1202
8440,James Joyce,959
8441,محمد المنسي قنديل,8441
8442,Aleatha Romig,4403
8443,Bree Despain,4393
8444,Dean Koontz,367
8445,Stephen R. Lawhead,8445
8446,Carl Hiaasen,1279
8447,حسن كمال,8447
8448,Orson Scott Card,70
8449,Dolen Perkins-Valdez,8449
8450,Karen Chance,6967
8451,Beth Moore,8451
8452,Michael Ondaatje,1133
8453,Jodi Picoult,64
8454,Jack Welch,2442
8455,Shel Silverstein,50
8456,Milan Kundera,323
8457,Anna Quindlen,1386
8458,Gena Showalter,2083
8459,Pittacus Lore,340
8460,Mercedes Lackey,5145
8461,Lisa Scottoline,3475
8462,Meg Cabot,500
8463,Mark Bittman,2020
8464,Rosamunde Pilcher,1237
8465,Tim LaHaye,505
8466,خالد الباتلي,8466
8467,John Sandford,1871
8468,John Sandford,1871
8469,Anita Brookner,8469
8470,Pat Barker,5392
8471,Mark Twain,58
8472,Aristotle,3930
8473,Emily Murdoch,8473
8474,Carl Hiaasen,1279
8475,Sandra Dallas,8091
8476,Rachel Vincent,4156
8477,Jill Murphy,8477
8478,Cynthia Rylant,8478
8479,Siri Hustvedt,8479
8480,Andrea Hirata,3678
8481,Ellen Hopkins,927
8482,Todd J. McCaffrey,8482
8483,J.C. Reed,7255
8484,Brian Jacques,1431
8485,Ken Robinson,8485
8486,Geraldine Brooks,901
8487,Rick Riordan,41
8488,Amy Harmon,4109
8489,Chuck Klosterman,1392
8490,William C. Dietz,8490
8491,Terry Brooks,1801
8492,Billy Collins,8492
8493,Anna Carey,3783
8494,Samantha Young,796
8495,Lois McMaster Bujold,5429
8496,Jennifer Crusie,1594
8497,Apostolos Doxiadis,8497
8498,Laurent Binet,8498
8499,Kate Andersen Brower,8499
8500,Jennifer L. Armentrout,750
8501,Lori Nelson Spielman,8501
8502,Kelley Armstrong,880
8503,Thomas Mann,4348
8504,Anton Chekhov,4284
8505,James Patterson,242
8506,T.A. Barron,8506
8507,Maria V. Snyder,1335
8508,Iris Murdoch,8508
8509,Jamie McGuire,203
8510,Margaret Peterson Haddix,1059
8511,Amy A. Bartol,5223
8512,L. Ron Hubbard,8512
8513,Dave Ramsey,2310
8514,Mary Higgins Clark,3018
8515,Carol Burnett,8515
8516,Ruth Ozeki,1700
8517,Octavia E. Butler,2555
8518,Kristen Ashley,3150
8519,Samuel Shem,8519
8520,Ayşe Kulin,8520
8521,Pam Muñoz Ryan,2338
8522,Keri Smith,8522
8523,Aleksandr Solzhenitsyn,1518
8524,Heinrich Harrer,8524
8525,J. Courtney Sullivan,4164
8526,Suzanne Weyn,8526
8527,Kresley Cole,3115
8528,Larry Levin,8528
8529,James Ellroy,1485
8530,Thomas E. Sniegoski,8530
8531,Anne McCaffrey,1128
8532,José Saramago,653
8533,Rose Levy Beranbaum,8533
8534,Robert  Beatty,8534
8535,Alan Dean Foster,7098
8536,Nancy Thayer,7665
8537,Sarah Turnbull,8537
8538,Amélie Nothomb,8538
8539,Anne Rice,205
8540,Candace Bushnell,2340
8541,Jeffery Deaver,726
8542,J.D. Robb,832
8543,Angela Johnson,8543
8544,Christopher Chabris,8544
8545,Tami Hoag,1872
8546,Erin Hunter,2480
8547,Steve Toltz,8547
8548,Jon Klassen,7029
8549,Ramit Sethi,8549
8550,Nelson DeMille,1826
8551,Jeff Wheeler,8551
8552,Karen Kingsbury,4287
8553,Michio Kaku,3789
8554,Jennifer Lynn Barnes,5757
8555,Hergé,8253
8556,Henning Mankell,2211
8557,Michael Buckley,3316
8558,Charles Bernard Nordhoff,8558
8559,Ken Akamatsu,8559
8560,William Arntz,8560
8561,Jeff Wheeler,8551
8562,Johanna Lindsey,8562
8563,Terry Pratchett,283
8564,Elizabeth Gaskell,1114
8565,Joseph Conrad,301
8566,Ellen Marie Wiseman,2918
8567,Tsugumi Ohba,585
8568,Michael J. Sullivan,2871
8569,Sherrilyn Kenyon,1840
8570,Honoré de Balzac,3379
8571,Marcella Hazan,8571
8572,Arnaldur Indriðason,7179
8573,Jess Rothenberg,8573
8574,April Henry,8574
8575,Obert Skye,6956
8576,Bill O'Reilly,1241
8577,Leah Wilson,8577
8578,Russell Hoban,4315
8579,J.D. Robb,832
8580,Maggie Nelson,8580
8581,Jann S. Wenner,8581
8582,Dominic Smith,8582
8583,Louise Jensen,8583
8584,Jennifer Estep,6906
8585,David Shannon,1875
8586,Margaret Leroy,8586
8587,Jennifer A. Nielsen,2463
8588,Paul Auster,2337
8589,Machado de Assis,7661
8590,Elizabeth  George,4231
8591,L.M. Montgomery,133
8592,Jacqueline Carey,2262
8593,Thomas C. Foster,8593
8594,Orson Scott Card,70
8595,Ilona Andrews,2105
8596,Robert Crais,5528
8597,Lauren Myracle,8597
8598,Bruce Campbell,8598
8599,Matsuri Hino,1126
8600,Denis Johnson,4055
8601,Rolf Dobelli,8601
8602,Ellen Stoll Walsh,8602
8603,L.D. Davis,8603
8604,Ulrich Bischoff,8604
8605,Charles Harrison,8605
8606,Hervé Tullet,8606
8607,Robert Muchamore,5267
8608,Harlan Coben,1138
8609,Alfred Tennyson,8609
8610,Lisi Harrison,4114
8611,Friedrich Nietzsche,1113
8612,Jamie Delano,8612
8613,Jane Lynch,8613
8614,Jonathan Renshaw,8614
8615,J.D. Robb,832
8616,سلطان موسى الموسى,8616
8617,Walter Moers,8617
8618,Antonia Fraser,3556
8619,Shel Silverstein,50
8620,Raymond Briggs,8620
8621,Jay Crownover,1702
8622,Quinn Loftis,4648
8623,Carl Sagan,1003
8624,John Sandford,1871
8625,John Updike,2464
8626,Lemony Snicket,356
8627,Winston Graham,8627
8628,Gregg Hurwitz,8628
8629,Bella Andre,8629
8630,Stephen King,72
8631,Robert Ludlum,222
8632,Roland Merullo,8632
8633,Suetonius,8633
8634,Ibraheem Abbas,8634
8635,Bernard Cornwell,2413
8636,R.A. Salvatore,1880
8637,Scott Westerfeld,187
8638,Lisa Lutz,4858
8639,Charlie LeDuff,8639
8640,Dorothy L. Sayers,4290
8641,C.S. Pacat,6008
8642,Penelope Douglas,2185
8643,Philip Reeve,8643
8644,James Patterson,242
8645,Faith Hunter,6292
8646,Gemma Halliday,8646
8647,Raymond Chandler,1160
8648,Bernadette Rossetti-Shustak,8648
8649,Lisa Gardner,2878
8650,Jim Krueger,8650
8651,Tad Williams,2385
8652,William Nicholson,8652
8653,Scarlett Thomas,8653
8654,Michael Chabon,516
8655,James Andrew Miller,7916
8656,Daniel Wallace,8656
8657,Tammara Webber,589
8658,Lisa O'Donnell,8658
8659,Frances Mayes,261
8660,Rachel Caine,1696
8661,Tim Tebow,8661
8662,Octavia E. Butler,2555
8663,Joe Hill,1403
8664,J.G. Ballard,6315
8665,Patricia M. Scarry,8665
8666,Paul Theroux,7375
8667,Anne McCaffrey,1128
8668,Sarah J. Maas,393
8669,Laura Joffe Numeroff,454
8670,James Luceno,8670
8671,Anderson Cooper,8671
8672,Ben H. Winters,5562
8673,Ann Cleeves,8673
8674,Sherrilyn Kenyon,1840
8675,Sarah L. Delany,8675
8676,Richard Price,8676
8677,Peter Hedges,8677
8678,Gail Carriger,1848
8679,Annie Barrows,8679
8680,Karen Kingsbury,4287
8681,Armistead Maupin,3794
8682,Émile Zola,5189
8683,Chris Bohjalian,625
8684,J.S. Scott,8684
8685,Sarah Pinborough,8685
8686,Robert W. Chambers,8686
8687,Patrick O'Brian,3109
8688,Ayn Rand,255
8689,Debbie Macomber,4913
8690,Joseph Boyden,6024
8691,Susan  Wilson,8691
8692,Jeanette Winterson,2747
8693,Randy Susan Meyers,8693
8694,J.D. Robb,832
8695,Victoria Schwab,8265
8696,David Mamet,8696
8697,Umberto Eco,424
8698,Ruth Wariner,8698
8699,Beatrix Potter,601
8700,Charles M. Schulz,8700
8701,Frank Miller,532
8702,Nalini Singh,2762
8703,Adrian Nicole LeBlanc,8703
8704,Leo Tolstoy,172
8705,Larry Correia,5874
8706,John Sandford,1871
8707,Lee Strobel,1277
8708,Benedict Jacka,8708
8709,Maggie O'Farrell,5925
8710,Jonathan Kellerman,2014
8711,Janet Evanovich,207
8712,Jeff Kinney,392
8713,Victoria Helen Stone,8713
8714,Sharon G. Flake,8714
8715,James Rollins,2400
8716,Kazuo Ishiguro,268
8717,Pascal Mercier,8717
8718,Tessa Dare,8718
8719,Martha Grimes,8719
8720,Jessica Sorensen,1219
8721,David McCullough,366
8722,Louise Erdrich,1195
8723,Lucie Whitehouse,8723
8724,The Waiter,8724
8725,Kevin Hearne,2154
8726,Robert Louis Stevenson,293
8727,Tom Clancy,288
8728,V.C. Andrews,851
8729,Melanie Rawn,8729
8730,Jeffery Deaver,726
8731,Breena Clarke,8731
8732,Nancy Leigh DeMoss,8732
8733,Jack London,375
8734,Lisi Harrison,4114
8735,John Irving,325
8736,Chris Anderson,4398
8737,Joe Sacco,8737
8738,Vincent van Gogh,2108
8739,Cecelia Ahern,269
8740,Louisa May Alcott,42
8741,Yangsze Choo,8741
8742,Terry Brooks,1801
8743,Gene Luen Yang,2540
8744,Karina Halle,8744
8745,Jacqueline Wilson,7045
8746,Else Holmelund Minarik,2467
8747,Twyla Tharp,8747
8748,Mourid Barghouti,8748
8749,Jocelyn Davies,8749
8750,Marion Zimmer Bradley,620
8751,Tom Clancy,288
8752,Miles Davis,8752
8753,Elizabeth Winthrop,8753
8754,Steven Tyler,8754
8755,George R.R. Martin,39
8756,Jeffery Deaver,726
8757,H.P. Lovecraft,3817
8758,Christina Lauren,1143
8759,Patricia Cornwell,511
8760,Anton Chekhov,4284
8761,Anthony Horowitz,1616
8762,Abbi Glines,812
8763,Janet Evanovich,207
8764,Josh Bazell,8764
8765,Elin Hilderbrand,2378
8766,Brian Herbert,6188
8767,Piers Anthony,3758
8768,Arthur Conan Doyle,446
8769,Joanna Wylde,4241
8770,Nicky Charles,6075
8771,Mercer Mayer,4177
8772,Patricia Cornwell,511
8773,Beth Moore,8451
8774,Eric Hill,8774
8775,Penelope Ward,4102
8776,Jan Karon,2387
8777,James Patterson,242
8778,Camilla Läckberg,3010
8779,Terry McMillan,7965
8780,Elizabeth Eulberg,6209
8781,Carl Hiaasen,1279
8782,Gabriel García Márquez,94
8783,Kevin J. Anderson,8783
8784,Ted Dekker,3843
8785,J.D. Robb,832
8786,John le Carré,2375
8787,Brian Jacques,1431
8788,Yasunari Kawabata,8788
8789,J. Maarten Troost,5155
8790,Robin Cook,1864
8791,Dave Barry,1968
8792,Fyodor Dostoyevsky,177
8793,Kim Gruenenfelder,8793
8794,Morris Gleitzman,8794
8795,Cecily von Ziegesar,2202
8796,John Sandford,1871
8797,Sara Shepard,548
8798,Gary Brandner,8798
8799,Roger Zelazny,2898
8800,Carl Hiaasen,1279
8801,Douglas Coupland,4238
8802,John Berendt,538
8803,Rosamund Lupton,2675
8804,Ilana Tan,8804
8805,Charles Bukowski,1318
8806,Wilbur Smith,3584
8807,Oprah Winfrey,8807
8808,Amanda Hocking,1560
8809,Colm Tóibín,1522
8810,Sara B. Larson,8810
8811,Fannie Flagg,409
8812,Mircea Eliade,8812
8813,Christina McKenna,8813
8814,Glen David Gold,8814
8815,Georges Bataille,8815
8816,Kate Jacobs,1655
8817,Maurice Sendak,102
8818,Raymond Carver,2869
8819,Rainer Maria Rilke,3451
8820,Larissa Ione,3838
8821,Gabriel García Márquez,94
8822,J.D. Robb,832
8823,Christiane Northrup,8823
8824,John Sandford,1871
8825,Lindsay Ashford,8825
8826,Warren Ellis,2782
8827,Danielle L. Jensen,8827
8828,Andy Cohen,8828
8829,Stephen King,72
8830,Mary Higgins Clark,3018
8831,Assata Shakur,8831
8832,Clive Barker,3684
8833,Paul Galdone,8833
8834,Willow Aster,8834
8835,Corina Bomann,8835
8836,Edward M. Kennedy,8836
8837,Ian Fleming,2506
8838,James Hilton,8838
8839,Caroline Kepnes,2813
8840,Nella Larsen,8840
8841,Neil Gaiman,167
8842,David Levithan,837
8843,Harry Bernstein,8843
8844,Brenna Yovanoff,8844
8845,George Carlin,6919
8846,James Gleick,4018
8847,Homer Hickam,8847
8848,Danielle Steel,5740
8849,John le Carré,2375
8850,Raymond Chandler,1160
8851,Laurell K. Hamilton,1086
8852,Kristen Ashley,3150
8853,John Sandford,1871
8854,Francine Rivers,504
8855,Richard Branson,4536
8856,Betty MacDonald,2750
8857,Roald Dahl,158
8858,Val McDermid,8858
8859,C.S. Lewis,37
8860,Nora Roberts,907
8861,Robert Crais,5528
8862,J.R. Ward,433
8863,Alistair MacLean,2670
8864,Ian Fleming,2506
8865,Robin Norwood,8865
8866,Perry Moore,8866
8867,Alex Kotlowitz,8867
8868,Agatha Christie,200
8869,Kiera Cass,206
8870,John D. Fitzgerald,8870
8871,Chris d'Lacey,5598
8872,Julie Garwood,3153
8873,Roddy Doyle,6180
8874,Chuck Palahniuk,196
8875,Sonya Sones,8875
8876,Danielle Trussoni,8876
8877,Paula H. Deen,8877
8878,Gabriel García Márquez,94
8879,Nicholas Pileggi,8879
8880,Warren Ellis,2782
8881,Kent Haruf,2128
8882,عباس معروفی,8882
8883,Linda Howard,5062
8884,Chelsea Cain,3745
8885,Cynthia Swanson,8885
8886,Anatoli Boukreev,8886
8887,Django Wexler,8887
8888,Louisa May Alcott,42
8889,Jamie McGuire,203
8890,Natsuki Takaya,803
8891,Bart D. Ehrman,8891
8892,Mariana Zapata,6145
8893,Ursula K. Le Guin,593
8894,Steve Berry,2822
8895,Anthony Horowitz,1616
